mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	3.0	-5	3/4	3/4	0					firstMeasure	2
2	2	3	3.0	-5	3/4	3/4	0				line		3
3	3	6	3.0	-5	3/4	3/4	0						4
4	4	9	3.0	-5	3/4	3/4	0				line		5
5	5	12	3.0	-5	3/4	3/4	0						6
6	6	15	3.0	-5	3/4	3/4	0				line		7
7	7	18	3.0	-5	3/4	3/4	0						8
8	8	21	3.0	-5	3/4	3/4	0						9
9	9	24	3.0	-5	3/4	3/4	0				page		10
10	10	27	3.0	-5	3/4	3/4	0						11
11	11	30	3.0	-5	3/4	3/4	0						12
12	12	33	3.0	-5	3/4	3/4	0				line		13
13	13	36	1.5	-5	3/8	3/8	0						14
14	14	75/2	2.5	-5	5/8	5/8	0						15
15	15	40	2.5	-5	5/8	5/8	0				line		16
16	16	85/2	3.0	-5	6/8	3/4	0						17
17	17	91/2	3.0	-5	6/8	3/4	0				line		18
18	18	97/2	3.0	-5	6/8	3/4	0						19
19	19	103/2	4.0	-5	6/8	1	0				line		20
20	20	111/2	3.0	-5	6/8	3/4	0						21
21	21	117/2	2.0	-5	2/4	1/2	0						22
22	22	121/2	2.0	-5	2/4	1/2	0				page		23
23	23	125/2	1.5	-5	3/8	3/8	0						24
24	24	64	2.0	-5	2/4	1/2	0						25
25	25	66	2.0	-5	2/4	1/2	0				line		26
26	26	68	1.5	-5	3/8	3/8	0						27
27	27	139/2	2.5	-5	5/8	5/8	0						28
28	28	72	2.5	-5	5/8	5/8	0				line		29
29	29	149/2	2.5	-5	5/8	5/8	0						30
30	30	77	2.0	-5	2/4	1/2	0						31
31	31	79	3.5	-5	5/8	7/8	0				line		32
32	32	165/2	2.5	-5	5/8	5/8	0						33
33	33	85	3.0	-5	6/8	3/4	0						34
34	34	88	3.0	-5	6/8	3/4	0				line		35
35	35	91	3.0	-5	6/8	3/4	0						36
36	36	94	5.25	-5	6/8	21/16	0			double	page		37
37	37	397/4	5.0	-5	5/4	5/4	0						38
38	38	417/4	5.0	-5	5/4	5/4	0						39
39	39	437/4	3.0	-5	3/4	3/4	0						40
40	40	449/4	3.0	-5	3/4	3/4	0				line		41
41	41	461/4	5.0	-5	5/4	5/4	0						42
42	42	481/4	3.0	-5	3/4	3/4	0						43
43	43	493/4	3.0	-5	3/4	3/4	0						44
44	44	505/4	3.0	-5	3/4	3/4	0				line		45
45	45	517/4	5.0	-5	5/4	5/4	0						46
46	46	537/4	3.0	-5	3/4	3/4	0						47
47	47	549/4	3.0	-5	3/4	3/4	0						48
48	48	561/4	3.0	-5	3/4	3/4	0						49
49	49	573/4	3.0	-5	3/4	3/4	0				line		50
50	50	585/4	3.0	-5	3/4	3/4	0						51
51	51	597/4	5.25	-5	5/4	21/16	0						52
52	52	309/2	4.0	-5	4/4	1	0						53
53	53	317/2	5.0	-5	5/4	5/4	0				line		54
54	54	327/2	5.0	-5	5/4	5/4	0						55
55	55	337/2	3.0	-5	3/4	3/4	0						56
56	56	343/2	3.0	-5	3/4	3/4	0						57
57	57	349/2	3.0	-5	3/4	3/4	0				line		58
58	58	355/2	3.0	-5	3/4	3/4	0						59
59	59	361/2	3.0	-5	3/4	3/4	0						60
60	60	367/2	3.0	-5	3/4	3/4	0						61
61	61	373/2	3.0	-5	3/4	3/4	0						62
62	62	379/2	3.0	-5	3/4	3/4	0				line		63
63	63	385/2	3.0	-5	3/4	3/4	0						64
64	64	391/2	3.0	-5	3/4	3/4	0						65
65	65	397/2	3.0	-5	3/4	3/4	0				line		66
66	66	403/2	3.0	-5	3/4	3/4	0						67
67	67	409/2	3.0	-5	3/4	3/4	0						68
68	68	415/2	3.0	-5	3/4	3/4	0						69
69	69	421/2	3.0	-5	3/4	3/4	0				line		70
70	70	427/2	3.0	-5	3/4	3/4	0						71
71	71	433/2	3.0	-5	3/4	3/4	0						72
72	72	439/2	3.0	-5	3/4	3/4	0						73
73	73	445/2	3.0	-5	3/4	3/4	0				line		74
74	74	451/2	3.0	-5	3/4	3/4	0						75
75	75	457/2	3.0	-5	3/4	3/4	0						76
76	76	463/2	3.0	-5	3/4	3/4	0				line		77
77	77	469/2	3.0	-5	3/4	3/4	0						78
78	78	475/2	3.0	-5	3/4	3/4	0						79
79	79	481/2	3.0	-5	3/4	3/4	0				line		80
80	80	487/2	3.0	-5	3/4	3/4	0						81
81	81	493/2	3.0	-5	3/4	3/4	0						82
82	82	499/2	3.0	-5	3/4	3/4	0				line		83
83	83	505/2	3.0	-5	3/4	3/4	0						84
84	84	511/2	3.0	-5	3/4	3/4	0						85
85	85	517/2	3.0	-5	3/4	3/4	0				line		86
86	86	523/2	3.0	-5	3/4	3/4	0						87
87	87	529/2	3.0	-5	3/4	3/4	0						88
88	88	535/2	3.0	-5	3/4	3/4	0				line		89
89	89	541/2	3.0	-5	3/4	3/4	0						90
90	90	547/2	3.0	-5	3/4	3/4	0						91
91	91	553/2	3.0	-5	3/4	3/4	0				page		92
92	92	559/2	3.0	-5	3/4	3/4	0						93
93	93	565/2	3.0	-5	3/4	3/4	0						94
94	94	571/2	3.0	-5	3/4	3/4	0						95
95	95	577/2	3.0	-5	3/4	3/4	0				line		96
96	96	583/2	3.0	-5	3/4	3/4	0						97
97	97	589/2	1.5	-5	3/8	3/8	0						98
98	98	296	3.0	-5	6/8	3/4	0				line		99
99	99	299	3.0	-5	6/8	3/4	0						100
100	100	302	3.0	-5	6/8	3/4	0				line		101
101	101	305	3.0	-5	6/8	3/4	0						102
102	102	308	3.0	-5	6/8	3/4	0				line		103
103	103	311	4.0	-5	6/8	1	0						104
104	104	315	3.0	-5	6/8	3/4	0				page		105
105	105	318	2.0	-5	2/4	1/2	0						106
106	106	320	2.0	-5	2/4	1/2	0						107
107	107	322	1.5	-5	3/8	3/8	0				line		108
108	108	647/2	2.0	-5	2/4	1/2	0						109
109	109	651/2	2.0	-5	2/4	1/2	0						110
110	110	655/2	1.5	-5	3/8	3/8	0				line		111
111	111	329	2.5	-5	5/8	5/8	0						112
112	112	663/2	2.5	-5	5/8	5/8	0				line		113
113	113	334	2.5	-5	5/8	5/8	0						114
114	114	673/2	2.0	-5	2/4	1/2	0						115
115	115	677/2	3.5	-5	5/8	7/8	0				line		116
116	116	342	2.5	-5	5/8	5/8	0						117
117	117	689/2	3.0	-5	6/8	3/4	0						118
118	118	695/2	3.0	-5	6/8	3/4	0				line		119
119	119	701/2	3.0	-5	6/8	3/4	0						120
120	120	707/2	6.0	-5	6/8	3/2	0				line		121
121	121	719/2	10.25	-5	6/8	41/16	0				line		122
122	122	1479/4	3.0	-5	3/4	3/4	0						123
123	123	1491/4	3.0	-5	3/4	3/4	0						124
124	124	1503/4	3.0	-5	3/4	3/4	0						125
125	125	1515/4	3.0	-5	3/4	3/4	0						126
126	126	1527/4	3.0	-5	3/4	3/4	0				line		127
127	127	1539/4	3.0	-5	3/4	3/4	0						128
128	128	1551/4	3.0	-5	3/4	3/4	0						129
129	129	1563/4	3.0	-5	3/4	3/4	0				line		130
130	130	1575/4	3.0	-5	3/4	3/4	0						131
131	131	1587/4	3.0	-5	3/4	3/4	0						132
132	132	1599/4	3.0	-5	3/4	3/4	0			end		lastMeasure	-1
