mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
4	4	111/8	0.125	31/32	31/32	4/4	1	1	1/32			1/32	1		11	65	E#4	4	91
5	5	14	1.5	0	0	4/4	2	1	3/8			1/4	3/2		-2	46	Bb2	2	120
5	5	14	1.5	0	0	4/4	2	1	3/8			1/4	3/2		8	56	G#3	3	120
5	5	14	0.25	0	0	4/4	1	1	1/16			1/16	1		2	62	D4	4	100
5	5	57/4	0.25	1/16	1/16	4/4	1	1	1/16			1/16	1		8	68	G#4	4	101
5	5	29/2	1.0	1/8	1/8	4/4	2	2	1/4			1/4	1		-2	58	Bb3	3	124
5	5	29/2	1.0	1/8	1/8	4/4	2	2	1/4			1/4	1		8	68	G#4	4	124
5	5	29/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		0	72	C5	5	102
5	5	59/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	103
5	5	15	0.25	1/4	1/4	4/4	1	1	1/16			1/16	1		0	72	C5	5	104
5	5	61/4	0.25	5/16	5/16	4/4	1	1	1/16			1/16	1		8	68	G#4	4	105
5	5	31/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		7	49	C#3	3	121
5	5	31/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	121
5	5	31/2	0.125	3/8	3/8	4/4	1	1	1/32			1/32	1		11	65	E#4	4	106
5	5	31/2	0.125	3/8	3/8	4/4	1	1	1/32			1/32	1		1	67	G4	4	106
5	5	125/8	0.125	13/32	13/32	4/4	1	1	1/32			1/32	1		5	71	B4	4	107
5	5	63/4	0.125	7/16	7/16	4/4	1	1	1/32			1/32	1		2	74	D5	5	108
5	5	127/8	0.125	15/32	15/32	4/4	1	1	1/32			1/32	1		1	79	G5	5	109
5	5	16	1.5	1/2	1/2	4/4	2	1	3/8			1/4	3/2		-2	46	Bb2	2	122
5	5	16	1.5	1/2	1/2	4/4	2	1	3/8			1/4	3/2		8	56	G#3	3	122
5	5	16	0.25	1/2	1/2	4/4	1	1	1/16			1/16	1		2	62	D4	4	110
5	5	65/4	0.25	9/16	9/16	4/4	1	1	1/16			1/16	1		8	68	G#4	4	111
5	5	33/2	1.0	5/8	5/8	4/4	2	2	1/4			1/4	1		-2	58	Bb3	3	125
5	5	33/2	1.0	5/8	5/8	4/4	2	2	1/4			1/4	1		8	68	G#4	4	125
5	5	33/2	0.25	5/8	5/8	4/4	1	1	1/16			1/16	1		0	72	C5	5	112
5	5	67/4	0.25	11/16	11/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	113
5	5	17	0.25	3/4	3/4	4/4	1	1	1/16			1/16	1		0	72	C5	5	114
5	5	69/4	0.25	13/16	13/16	4/4	1	1	1/16			1/16	1		8	68	G#4	4	115
5	5	35/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		7	49	C#3	3	123
5	5	35/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	123
5	5	35/2	0.125	7/8	7/8	4/4	1	1	1/32			1/32	1		11	65	E#4	4	116
5	5	35/2	0.125	7/8	7/8	4/4	1	1	1/32			1/32	1		1	67	G4	4	116
5	5	141/8	0.125	29/32	29/32	4/4	1	1	1/32			1/32	1		5	71	B4	4	117
5	5	71/4	0.125	15/16	15/16	4/4	1	1	1/32			1/32	1		2	74	D5	5	118
5	5	143/8	0.125	31/32	31/32	4/4	1	1	1/32			1/32	1		1	79	G5	5	119
6	6	18	2.0	0	0	4/4	2	1	1/2			1/2	1		-2	46	Bb2	2	154
6	6	18	2.0	0	0	4/4	2	1	1/2			1/2	1		8	56	G#3	3	154
6	6	18	0.25	0	0	4/4	1	1	1/16			1/16	1		2	62	D4	4	126
6	6	73/4	0.25	1/16	1/16	4/4	1	1	1/16			1/16	1		8	68	G#4	4	127
6	6	37/2	1.0	1/8	1/8	4/4	2	2	1/4			1/4	1		-2	58	Bb3	3	155
6	6	37/2	1.0	1/8	1/8	4/4	2	2	1/4			1/4	1		8	68	G#4	4	155
6	6	37/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		0	72	C5	5	128
6	6	75/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	129
6	6	19	0.25	1/4	1/4	4/4	1	1	1/16			1/16	1		0	72	C5	5	130
6	6	77/4	0.25	5/16	5/16	4/4	1	1	1/16			1/16	1		8	68	G#4	4	131
6	6	39/2	0.5	3/8	3/8	4/4	2	2	1/8			1/8	1	1	-2	58	Bb3	3	156
6	6	39/2	0.25	3/8	3/8	4/4	1	1	1/16			1/16	1		2	62	D4	4	132
6	6	39/2	0.5	3/8	3/8	4/4	2	2	1/8			1/8	1	1	8	68	G#4	4	156
6	6	79/4	0.25	7/16	7/16	4/4	1	1	1/16			1/16	1		4	64	E4	4	133
6	6	20	0.5	1/2	1/2	4/4	2	2	1/8			1/8	1	-1	-2	58	Bb3	3	157
6	6	20	0.125	1/2	1/2	4/4	1	1	1/32			1/32	1		2	62	D4	4	134
6	6	20	0.5	1/2	1/2	4/4	2	2	1/8			1/8	1	-1	8	68	G#4	4	157
6	6	161/8	0.125	17/32	17/32	4/4	1	1	1/32			1/32	1		0	60	C4	4	135
6	6	81/4	0.125	9/16	9/16	4/4	1	1	1/32			1/32	1		2	62	D4	4	136
6	6	163/8	0.125	19/32	19/32	4/4	1	1	1/32			1/32	1		4	64	E4	4	137
6	6	41/2	0.5	5/8	5/8	4/4	2	2	1/8			1/8	1		8	56	G#3	3	158
6	6	41/2	0.5	5/8	5/8	4/4	2	2	1/8			1/8	1		12	60	B#3	3	158
6	6	41/2	0.5	5/8	5/8	4/4	2	2	1/8			1/8	1		6	66	F#4	4	158
6	6	165/8	0.125	21/32	21/32	4/4	1	1	1/32			1/32	1		8	68	G#4	4	138
6	6	83/4	0.125	11/16	11/16	4/4	1	1	1/32			1/32	1		10	70	A#4	4	139
6	6	167/8	0.125	23/32	23/32	4/4	1	1	1/32			1/32	1		12	72	B#4	4	140
6	6	21	0.5	3/4	3/4	4/4	2	2	1/8			1/8	1		6	54	F#3	3	159
6	6	21	0.5	3/4	3/4	4/4	2	2	1/8			1/8	1		10	58	A#3	3	159
6	6	21	0.5	3/4	3/4	4/4	2	2	1/8			1/8	1		4	64	E4	4	159
6	6	21	0.125	3/4	3/4	4/4	1	1	1/32			1/32	1		2	74	D5	5	141
6	6	169/8	0.125	25/32	25/32	4/4	1	1	1/32			1/32	1		4	76	E5	5	142
6	6	85/4	0.125	13/16	13/16	4/4	1	1	1/32			1/32	1		6	78	F#5	5	143
6	6	171/8	0.125	27/32	27/32	4/4	1	1	1/32			1/32	1		8	80	G#5	5	144
6	6	43/2	0.0	7/8	7/8	4/4	1	1	0	acciaccatura		1/8	1		1	79	G5	5	145
6	6	43/2	0.0	7/8	7/8	4/4	1	1	0	acciaccatura		1/8	1		5	83	B5	5	145
6	6	43/2	0.5	7/8	7/8	4/4	2	2	1/8			1/8	1		-1	53	F3	3	160
6	6	43/2	0.5	7/8	7/8	4/4	2	2	1/8			1/8	1		3	57	A3	3	160
6	6	43/2	0.5	7/8	7/8	4/4	2	2	1/8			1/8	1		9	63	D#4	4	160
6	6	43/2	0.0625	7/8	7/8	4/4	1	1	1/64			1/64	1		5	71	B4	4	146
6	6	345/16	0.0625	57/64	57/64	4/4	1	1	1/64			1/64	1		7	73	C#5	5	147
6	6	173/8	0.0625	29/32	29/32	4/4	1	1	1/64			1/64	1		9	75	D#5	5	148
6	6	347/16	0.0625	59/64	59/64	4/4	1	1	1/64			1/64	1		11	77	E#5	5	149
6	6	87/4	0.0625	15/16	15/16	4/4	1	1	1/64			1/64	1		8	80	G#5	5	150
6	6	349/16	0.0625	61/64	61/64	4/4	1	1	1/64			1/64	1		3	81	A5	5	151
6	6	175/8	0.0625	31/32	31/32	4/4	1	1	1/64			1/64	1		5	83	B5	5	152
6	6	351/16	0.0625	63/64	63/64	4/4	1	1	1/64			1/64	1		7	85	C#6	6	153
7	7	22	0.0	0	0	4/4	1	1	0	acciaccatura		1/8	1		8	80	G#5	5	161
7	7	22	0.0	0	0	4/4	1	1	0	acciaccatura		1/8	1		9	87	D#6	6	161
7	7	22	0.5	0	0	4/4	2	1	1/8			1/8	1		4	40	E2	2	182
7	7	22	0.5	0	0	4/4	2	1	1/8			1/8	1		5	47	B2	2	182
7	7	22	0.5	0	0	4/4	2	1	1/8			1/8	1		8	56	G#3	3	182
7	7	22	0.25	0	0	4/4	1	1	1/16			1/16	1		9	75	D#5	5	162
7	7	89/4	0.25	1/16	1/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	163
7	7	45/2	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	183
7	7	45/2	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		5	71	B4	4	183
7	7	45/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		9	87	D#6	6	164
7	7	91/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		6	90	F#6	6	165
7	7	23	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		9	63	D#4	4	184
7	7	23	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		8	68	G#4	4	184
7	7	23	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		9	75	D#5	5	184
7	7	23	0.25	1/4	1/4	4/4	1	1	1/16			1/16	1		9	87	D#6	6	166
7	7	93/4	0.25	5/16	5/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	167
7	7	47/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	185
7	7	47/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	185
7	7	47/2	0.125	3/8	3/8	4/4	1	1	1/32			1/32	1		7	73	C#5	5	168
7	7	189/8	0.125	13/32	13/32	4/4	1	1	1/32			1/32	1		8	80	G#5	5	169
7	7	95/4	0.125	7/16	7/16	4/4	1	1	1/32			1/32	1		7	85	C#6	6	170
7	7	191/8	0.125	15/32	15/32	4/4	1	1	1/32			1/32	1		4	88	E6	6	171
7	7	24	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		4	52	E3	3	186
7	7	24	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		5	59	B3	3	186
7	7	24	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		8	68	G#4	4	186
7	7	24	0.25	1/2	1/2	4/4	1	1	1/16			1/16	1		9	75	D#5	5	172
7	7	97/4	0.25	9/16	9/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	173
7	7	49/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	187
7	7	49/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		5	71	B4	4	187
7	7	49/2	0.25	5/8	5/8	4/4	1	1	1/16			1/16	1		9	87	D#6	6	174
7	7	99/4	0.25	11/16	11/16	4/4	1	1	1/16			1/16	1		6	90	F#6	6	175
7	7	25	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		9	63	D#4	4	188
7	7	25	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		8	68	G#4	4	188
7	7	25	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		9	75	D#5	5	188
7	7	25	0.25	3/4	3/4	4/4	1	1	1/16			1/16	1		9	87	D#6	6	176
7	7	101/4	0.25	13/16	13/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	177
7	7	51/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	189
7	7	51/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	189
7	7	51/2	0.125	7/8	7/8	4/4	1	1	1/32			1/32	1		7	73	C#5	5	178
7	7	205/8	0.125	29/32	29/32	4/4	1	1	1/32			1/32	1		8	80	G#5	5	179
7	7	103/4	0.125	15/16	15/16	4/4	1	1	1/32			1/32	1		7	85	C#6	6	180
7	7	207/8	0.125	31/32	31/32	4/4	1	1	1/32			1/32	1		4	88	E6	6	181
8	8	26	0.5	0	0	2/4	2	1	1/8			1/8	1		4	52	E3	3	198
8	8	26	0.5	0	0	2/4	2	1	1/8			1/8	1		5	59	B3	3	198
8	8	26	0.5	0	0	2/4	2	1	1/8			1/8	1		8	68	G#4	4	198
8	8	26	0.25	0	0	2/4	1	1	1/16			1/16	1		9	75	D#5	5	190
8	8	105/4	0.25	1/16	1/16	2/4	1	1	1/16			1/16	1		8	80	G#5	5	191
8	8	53/2	0.5	1/8	1/8	2/4	2	1	1/8			1/8	1		4	64	E4	4	199
8	8	53/2	0.5	1/8	1/8	2/4	2	1	1/8			1/8	1		5	71	B4	4	199
8	8	53/2	0.25	1/8	1/8	2/4	1	1	1/16			1/16	1		9	87	D#6	6	192
8	8	107/4	0.25	3/16	3/16	2/4	1	1	1/16			1/16	1		6	90	F#6	6	193
8	8	27	0.5	1/4	1/4	2/4	2	1	1/8			1/8	1		9	63	D#4	4	200
8	8	27	0.5	1/4	1/4	2/4	2	1	1/8			1/8	1		8	68	G#4	4	200
8	8	27	0.5	1/4	1/4	2/4	2	1	1/8			1/8	1		9	75	D#5	5	200
8	8	27	0.25	1/4	1/4	2/4	1	1	1/16			1/16	1		8	80	G#5	5	194
8	8	109/4	0.25	5/16	5/16	2/4	1	1	1/16			1/16	1		9	87	D#6	6	195
8	8	55/2	0.5	3/8	3/8	2/4	2	1	1/8			1/8	1		5	71	B4	4	201
8	8	55/2	0.5	3/8	3/8	2/4	2	1	1/8			1/8	1		4	76	E5	5	201
8	8	55/2	0.5	3/8	3/8	2/4	2	1	1/8			1/8	1		5	83	B5	5	201
8	8	55/2	0.25	3/8	3/8	2/4	1	1	1/16			1/16	1		8	92	G#6	6	196
8	8	111/4	0.25	7/16	7/16	2/4	1	1	1/16			1/16	1		5	95	B6	6	197
9	9	28	0.5	0	0	4/4	2	1	1/8			1/8	1		7	73	C#5	5	222
9	9	28	0.5	0	0	4/4	2	1	1/8			1/8	1		8	80	G#5	5	222
9	9	28	0.25	0	0	4/4	1	1	1/16			1/16	1		4	88	E6	6	202
9	9	113/4	0.25	1/16	1/16	4/4	1	1	1/16			1/16	1		5	83	B5	5	203
9	9	57/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		4	76	E5	5	204
9	9	57/2	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		8	80	G#5	5	223
9	9	57/2	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		7	85	C#6	6	223
9	9	115/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		5	71	B4	4	205
9	9	29	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		6	66	F#4	4	224
9	9	29	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		7	73	C#5	5	224
9	9	29	0.25	1/4	1/4	4/4	1	1	1/16			1/16	1		3	81	A5	5	206
9	9	117/4	0.25	5/16	5/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	207
9	9	59/2	0.125	3/8	3/8	4/4	1	1	1/32			1/32	1		3	69	A4	4	208
