mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	11/4	0.25	11/16	11/16	3/4	1	1	1/16			1/16	1		-1	89	F6	6	10
2	2	3	0.3333333333333333	0	0	3/4	2	1	1/12			1/8	2/3		-6	78	Gb5	5	31
2	2	3	0.25	0	0	3/4	1	1	1/16			1/16	1		3	81	A5	5	20
2	2	13/4	0.25	1/16	1/16	3/4	1	1	1/16			1/16	1		-2	82	Bb5	5	21
2	2	13/4	0.25	1/16	1/16	3/4	1	1	1/16			1/16	1		-3	87	Eb6	6	21
2	2	10/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12			1/8	2/3		0	72	C5	5	32
2	2	7/2	0.25	1/8	1/8	3/4	1	1	1/16			1/16	1		-1	77	F5	5	22
2	2	11/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12			1/8	2/3		-4	68	Ab4	4	33
2	2	15/4	0.25	3/16	3/16	3/4	1	1	1/16			1/16	1	1	-6	78	Gb5	5	23
2	2	15/4	0.25	3/16	3/16	3/4	1	1	1/16			1/16	1	1	-2	82	Bb5	5	23
2	2	4	0.3333333333333333	1/4	1/4	3/4	2	1	1/12			1/8	2/3		-8	76	Fb5	5	34
2	2	4	0.5	1/4	1/4	3/4	1	1	1/8			1/8	1	-1	-6	78	Gb5	5	24
2	2	4	0.5	1/4	1/4	3/4	1	1	1/8			1/8	1	-1	-2	82	Bb5	5	24
2	2	13/3	0.3333333333333333	1/3	1/3	3/4	2	1	1/12			1/8	2/3		-2	70	Bb4	4	35
2	2	9/2	0.25	3/8	3/8	3/4	1	1	1/16			1/16	1		1	79	G5	5	25
2	2	14/3	0.3333333333333333	5/12	5/12	3/4	2	1	1/12			1/8	2/3		-6	66	Gb4	4	36
2	2	19/4	0.25	7/16	7/16	3/4	1	1	1/16			1/16	1		-4	80	Ab5	5	26
2	2	19/4	0.25	7/16	7/16	3/4	1	1	1/16			1/16	1		0	84	C6	6	26
2	2	5	0.3333333333333333	1/2	1/2	3/4	2	1	1/12			1/8	2/3		-4	80	Ab5	5	37
2	2	5	0.25	1/2	1/2	3/4	1	1	1/16			1/16	1		3	81	A5	5	27
2	2	21/4	0.25	9/16	9/16	3/4	1	1	1/16			1/16	1		-2	82	Bb5	5	28
2	2	21/4	0.25	9/16	9/16	3/4	1	1	1/16			1/16	1		-3	87	Eb6	6	28
2	2	16/3	0.3333333333333333	7/12	7/12	3/4	2	1	1/12			1/8	2/3		2	74	D5	5	38
2	2	11/2	0.25	5/8	5/8	3/4	1	1	1/16			1/16	1		5	83	B5	5	29
2	2	17/3	0.3333333333333333	2/3	2/3	3/4	2	1	1/12			1/8	2/3		-2	70	Bb4	4	39
2	2	23/4	0.25	11/16	11/16	3/4	1	1	1/16			1/16	1		0	84	C6	6	30
2	2	23/4	0.25	11/16	11/16	3/4	1	1	1/16			1/16	1		-1	89	F6	6	30
3	3	6	0.3333333333333333	0	0	3/4	2	1	1/12			1/8	2/3		-5	61	Db4	4	58
3	3	6	0.16666666666666666	0	0	3/4	1	1	1/24			1/16	2/3		-3	87	Eb6	6	40
3	3	37/6	0.16666666666666666	1/24	1/24	3/4	1	1	1/24			1/16	2/3		-4	80	Ab5	5	41
3	3	19/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12			1/8	2/3		-4	68	Ab4	4	59
3	3	19/3	0.16666666666666666	1/12	1/12	3/4	1	1	1/24			1/16	2/3		-3	75	Eb5	5	42
3	3	13/2	0.16666666666666666	1/8	1/8	3/4	1	1	1/24			1/16	2/3		-5	85	Db6	6	43
3	3	20/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12			1/8	2/3		4	76	E5	5	60
3	3	20/3	0.16666666666666666	1/6	1/6	3/4	1	1	1/24			1/16	2/3		-4	80	Ab5	5	44
3	3	41/6	0.16666666666666666	5/24	5/24	3/4	1	1	1/24			1/16	2/3		-5	73	Db5	5	45
3	3	7	0.16666666666666666	1/4	1/4	3/4	1	1	1/24			1/16	2/3		-4	80	Ab5	5	46
3	3	43/6	0.16666666666666666	7/24	7/24	3/4	1	1	1/24			1/16	2/3		-1	77	F5	5	47
3	3	22/3	0.16666666666666666	1/3	1/3	3/4	1	1	1/24			1/16	2/3		-4	68	Ab4	4	48
3	3	15/2	0.3333333333333333	3/8	3/8	3/4	2	1	1/12			1/8	2/3		-4	56	Ab3	3	61
3	3	15/2	0.16666666666666666	3/8	3/8	3/4	1	1	1/24			1/16	2/3		-3	75	Eb5	5	49
3	3	23/3	0.16666666666666666	5/12	5/12	3/4	1	1	1/24			1/16	2/3		-4	68	Ab4	4	50
3	3	47/6	0.16666666666666666	11/24	11/24	3/4	1	1	1/24			1/16	2/3		-3	63	Eb4	4	51
3	3	47/6	0.3333333333333333	11/24	11/24	3/4	2	1	1/12			1/8	2/3		4	64	E4	4	62
3	3	8	0.16666666666666666	1/2	1/2	3/4	1	1	1/24			1/16	2/3		-5	73	Db5	5	52
3	3	49/6	0.3333333333333333	13/24	13/24	3/4	2	1	1/12			1/8	2/3		-5	49	Db3	3	63
3	3	49/6	0.16666666666666666	13/24	13/24	3/4	1	1	1/24			1/16	2/3		-4	68	Ab4	4	53
3	3	25/3	0.16666666666666666	7/12	7/12	3/4	1	1	1/24			1/16	2/3		-5	61	Db4	4	54
3	3	17/2	0.16666666666666666	5/8	5/8	3/4	1	1	1/24			1/16	2/3		-4	68	Ab4	4	55
3	3	26/3	0.16666666666666666	2/3	2/3	3/4	1	1	1/24			1/16	2/3		-5	61	Db4	4	56
3	3	53/6	0.16666666666666666	17/24	17/24	3/4	1	1	1/24			1/16	2/3		-4	56	Ab3	3	57
4	4	9	0.3333333333333333	0	0	3/4	2	1	1/12			1/8	2/3		4	52	E3	3	75
4	4	9	0.25	0	0	3/4	1	1	1/16			1/16	1		11	65	E#4	4	64
4	4	37/4	0.25	1/16	1/16	3/4	1	1	1/16			1/16	1		6	66	F#4	4	65
4	4	37/4	0.25	1/16	1/16	3/4	1	1	1/16			1/16	1		7	73	C#5	5	65
4	4	28/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12			1/8	2/3		8	56	G#3	3	76
4	4	19/2	0.25	1/8	1/8	3/4	1	1	1/16			1/16	1		4	64	E4	4	66
4	4	29/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12			1/8	2/3		2	62	D4	4	77
4	4	39/4	0.25	3/16	3/16	3/4	1	1	1/16			1/16	1		11	65	E#4	4	67
4	4	39/4	0.25	3/16	3/16	3/4	1	1	1/16			1/16	1	1	5	71	B4	4	67
4	4	10	0.3333333333333333	1/4	1/4	3/4	2	1	1/12			1/8	2/3		6	66	F#4	4	78
4	4	10	0.5	1/4	1/4	3/4	1	1	1/8			1/8	1	-1	-7	71	Cb5	5	68
4	4	31/3	0.3333333333333333	1/3	1/3	3/4	2	1	1/12			1/8	2/3		2	62	D4	4	79
4	4	21/2	0.25	3/8	3/8	3/4	1	1	1/16			1/16	1		11	65	E#4	4	69
4	4	32/3	0.3333333333333333	5/12	5/12	3/4	2	1	1/12			1/8	2/3		8	56	G#3	3	80
4	4	43/4	0.25	7/16	7/16	3/4	1	1	1/16			1/16	1		-6	66	Gb4	4	70
4	4	43/4	0.25	7/16	7/16	3/4	1	1	1/16			1/16	1		5	71	B4	4	70
4	4	11	0.5	1/2	1/2	3/4	2	1	1/8			1/8	1		3	57	A3	3	81
4	4	11	0.25	1/2	1/2	3/4	1	1	1/16			1/16	1		9	63	D#4	4	71
4	4	45/4	0.25	9/16	9/16	3/4	1	1	1/16			1/16	1		5	71	B4	4	72
4	4	23/2	0.25	5/8	5/8	3/4	1	1	1/16			1/16	1		7	61	C#4	4	73
4	4	23/2	0.5	5/8	5/8	3/4	2	1	1/8			1/8	1		4	64	E4	4	82
4	4	47/4	0.25	11/16	11/16	3/4	1	1	1/16			1/16	1		3	69	A4	4	74
5	5	12	0.3333333333333333	0	0	3/4	2	1	1/12			1/8	2/3		4	52	E3	3	94
5	5	12	0.25	0	0	3/4	1	1	1/16			1/16	1		11	65	E#4	4	83
5	5	49/4	0.25	1/16	1/16	3/4	1	1	1/16			1/16	1		6	66	F#4	4	84
5	5	49/4	0.25	1/16	1/16	3/4	1	1	1/16			1/16	1		7	73	C#5	5	84
5	5	37/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12			1/8	2/3		8	56	G#3	3	95
5	5	25/2	0.25	1/8	1/8	3/4	1	1	1/16			1/16	1		4	64	E4	4	85
5	5	38/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12			1/8	2/3		2	62	D4	4	96
5	5	51/4	0.25	3/16	3/16	3/4	1	1	1/16			1/16	1		11	65	E#4	4	86
5	5	51/4	0.25	3/16	3/16	3/4	1	1	1/16			1/16	1	1	5	71	B4	4	86
5	5	13	0.3333333333333333	1/4	1/4	3/4	2	1	1/12			1/8	2/3		6	66	F#4	4	97
5	5	13	0.5	1/4	1/4	3/4	1	1	1/8			1/8	1	-1	-7	71	Cb5	5	87
5	5	40/3	0.3333333333333333	1/3	1/3	3/4	2	1	1/12			1/8	2/3		2	62	D4	4	98
5	5	27/2	0.25	3/8	3/8	3/4	1	1	1/16			1/16	1		11	65	E#4	4	88
5	5	41/3	0.3333333333333333	5/12	5/12	3/4	2	1	1/12			1/8	2/3		8	56	G#3	3	99
5	5	55/4	0.25	7/16	7/16	3/4	1	1	1/16			1/16	1		-6	66	Gb4	4	89
5	5	55/4	0.25	7/16	7/16	3/4	1	1	1/16			1/16	1		5	71	B4	4	89
5	5	14	0.3333333333333333	1/2	1/2	3/4	2	1	1/12			1/8	2/3		3	45	A2	2	100
5	5	14	0.25	1/2	1/2	3/4	1	1	1/16			1/16	1		9	63	D#4	4	90
5	5	57/4	0.25	9/16	9/16	3/4	1	1	1/16			1/16	1		4	64	E4	4	91
5	5	57/4	0.25	9/16	9/16	3/4	1	1	1/16			1/16	1		5	71	B4	4	91
5	5	43/3	0.3333333333333333	7/12	7/12	3/4	2	1	1/12			1/8	2/3		4	52	E3	3	101
5	5	29/2	0.25	5/8	5/8	3/4	1	1	1/16			1/16	1		12	60	B#3	3	92
5	5	44/3	0.3333333333333333	2/3	2/3	3/4	2	1	1/12			1/8	2/3		3	57	A3	3	102
5	5	59/4	0.25	11/16	11/16	3/4	1	1	1/16			1/16	1		7	61	C#4	4	93
5	5	59/4	0.25	11/16	11/16	3/4	1	1	1/16			1/16	1		3	69	A4	4	93
6	6	15	0.14285714285714285	0	0	3/4	2	1	1/28			1/16	4/7		-3	39	Eb2	2	104
6	6	106/7	0.14285714285714285	1/28	1/28	3/4	2	1	1/28			1/16	4/7		-2	46	Bb2	2	105
6	6	107/7	0.14285714285714285	1/14	1/14	3/4	2	1	1/28			1/16	4/7		6	54	F#3	3	106
6	6	108/7	0.14285714285714285	3/28	3/28	3/4	2	1	1/28			1/16	4/7		1	55	G3	3	107
6	6	31/2	0.5	1/8	1/8	3/4	1	1	1/8			1/8	1		-1	65	F4	4	103
6	6	109/7	0.14285714285714285	1/7	1/7	3/4	2	1	1/28			1/16	4/7		-5	61	Db4	4	108
6	6	110/7	0.14285714285714285	5/28	5/28	3/4	2	1	1/28			1/16	4/7		3	57	A3	3	109
6	6	111/7	0.14285714285714285	3/14	3/14	3/4	2	1	1/28			1/16	4/7		-2	58	Bb3	3	110
6	6	16	0.125	1/4	1/4	3/4	2	1	1/32			1/32	1		-2	58	Bb3	3	111
6	6	129/8	0.125	9/32	9/32	3/4	2	1	1/32			1/32	1		-3	63	Eb4	4	112
6	6	65/4	0.125	5/16	5/16	3/4	2	1	1/32			1/32	1		6	66	F#4	4	113
6	6	131/8	0.125	11/32	11/32	3/4	2	1	1/32			1/32	1		1	67	G4	4	114
6	6	33/2	0.125	3/8	3/8	3/4	2	1	1/32			1/32	1		3	69	A4	4	115
6	6	133/8	0.125	13/32	13/32	3/4	2	1	1/32			1/32	1		-2	70	Bb4	4	116
6	6	67/4	0.125	7/16	7/16	3/4	2	1	1/32			1/32	1		-5	73	Db5	5	117
6	6	135/8	0.125	15/32	15/32	3/4	2	1	1/32			1/32	1		-1	77	F5	5	118
6	6	17	0.125	1/2	1/2	3/4	2	1	1/32			1/32	1		-2	70	Bb4	4	119
6	6	137/8	0.125	17/32	17/32	3/4	2	1	1/32			1/32	1		-3	75	Eb5	5	120
6	6	69/4	0.125	9/16	9/16	3/4	2	1	1/32			1/32	1		6	78	F#5	5	121
6	6	139/8	0.125	19/32	19/32	3/4	2	1	1/32			1/32	1		1	79	G5	5	122
6	6	35/2	0.125	5/8	5/8	3/4	2	1	1/32			1/32	1		3	81	A5	5	123
6	6	141/8	0.125	21/32	21/32	3/4	2	1	1/32			1/32	1		-2	82	Bb5	5	124
6	6	71/4	0.125	11/16	11/16	3/4	2	1	1/32			1/32	1		-5	85	Db6	6	125
6	6	143/8	0.125	23/32	23/32	3/4	2	1	1/32			1/32	1		-1	89	F6	6	126
7	7	19	0.14285714285714285	1/4	1/4	3/4	2	1	1/28			1/32	8/7		-2	70	Bb4	4	127
7	7	134/7	0.14285714285714285	2/7	2/7	3/4	2	1	1/28			1/32	8/7		2	74	D5	5	128
7	7	9257/480	0.14285714285714285	617/1920	617/1920	3/4	2	1	1/28			1/32	8/7		-3	75	Eb5	5	129
7	7	65279/3360	0.14285714285714285	4799/13440	4799/13440	3/4	2	1	1/28			1/32	8/7		6	78	F#5	5	130
7	7	4697/240	0.14285714285714285	377/960	377/960	3/4	2	1	1/28			1/32	8/7		1	79	G5	5	131
7	7	33119/1680	0.14285714285714285	2879/6720	2879/6720	3/4	2	1	1/28			1/32	8/7		3	81	A5	5	132
7	7	3177/160	0.14285714285714285	297/640	297/640	3/4	2	1	1/28			1/32	8/7		-2	82	Bb5	5	133
7	7	22399/1120	0.14285714285714285	2239/4480	2239/4480	3/4	2	1	1/28			1/32	8/7		-5	85	Db6	6	134
7	7	2417/120	0.14285714285714285	257/480	257/480	3/4	2	1	1/28			1/32	8/7		-1	89	F6	6	135
7	7	17039/840	0.14285714285714285	1919/3360	1919/3360	3/4	2	1	1/28			1/32	8/7		-2	94	Bb6	6	136
7	7	1961/96	0.2857142857142857	233/384	233/384	3/4	2	1	1/14			1/16	8/7		-5	85	Db6	6	137
7	7	1961/96	0.2857142857142857	233/384	233/384	3/4	2	1	1/14			1/16	8/7		-1	89	F6	6	137
8	8	21	0.5	0	0	3/4	1	1	1/8			1/8	1		-5	73	Db5	5	138
8	8	21	0.5	0	0	3/4	2	1	1/8			1/8	1		-5	73	Db5	5	141
8	8	21	0.5	0	0	3/4	1	1	1/8			1/8	1		-3	75	Eb5	5	138
8	8	21	0.5	0	0	3/4	2	1	1/8			1/8	1		-3	75	Eb5	5	141
8	8	21	0.5	0	0	3/4	1	1	1/8			1/8	1		-5	85	Db6	6	138
8	8	21	0.5	0	0	3/4	1	1	1/8			1/8	1		-3	87	Eb6	6	138
8	8	43/2	0.5	1/8	1/8	3/4	1	1	1/8			1/8	1		-1	77	F5	5	139
8	8	43/2	0.5	1/8	1/8	3/4	2	1	1/8			1/8	1		-1	77	F5	5	142
8	8	43/2	0.5	1/8	1/8	3/4	1	1	1/8			1/8	1		1	79	G5	5	139
8	8	43/2	0.5	1/8	1/8	3/4	2	1	1/8			1/8	1		1	79	G5	5	142
8	8	23	0.5	1/2	1/2	3/4	2	1	1/8			1/8	1		-5	73	Db5	5	143
8	8	23	0.5	1/2	1/2	3/4	2	1	1/8			1/8	1		-3	75	Eb5	5	143
8	8	23	0.5	1/2	1/2	3/4	1	1	1/8			1/8	1		-5	85	Db6	6	140
8	8	23	0.5	1/2	1/2	3/4	1	1	1/8			1/8	1		-3	87	Eb6	6	140
9	9	49/2	0.5	1/8	1/8	3/4	1	1	1/8			1/8	1		1	79	G5	5	144
9	9	49/2	0.5	1/8	1/8	3/4	1	1	1/8			1/8	1		3	81	A5	5	144
10	10	27	0.3333333333333333	0	0	3/4	2	1	1/12			1/8	2/3		-6	78	Gb5	5	156
10	10	27	0.25	0	0	3/4	1	1	1/16			1/16	1		3	81	A5	5	145
10	10	109/4	0.25	1/16	1/16	3/4	1	1	1/16			1/16	1		-2	82	Bb5	5	146
10	10	109/4	0.25	1/16	1/16	3/4	1	1	1/16			1/16	1		-3	87	Eb6	6	146
10	10	82/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12			1/8	2/3		0	72	C5	5	157
10	10	55/2	0.25	1/8	1/8	3/4	1	1	1/16			1/16	1		-1	77	F5	5	147
10	10	83/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12			1/8	2/3		-4	68	Ab4	4	158
10	10	111/4	0.25	3/16	3/16	3/4	1	1	1/16			1/16	1	1	-6	78	Gb5	5	148
10	10	111/4	0.25	3/16	3/16	3/4	1	1	1/16			1/16	1	1	-2	82	Bb5	5	148
10	10	28	0.3333333333333333	1/4	1/4	3/4	2	1	1/12			1/8	2/3		-8	76	Fb5	5	159
10	10	28	0.5	1/4	1/4	3/4	1	1	1/8			1/8	1	-1	-6	78	Gb5	5	149
10	10	28	0.5	1/4	1/4	3/4	1	1	1/8			1/8	1	-1	-2	82	Bb5	5	149
10	10	85/3	0.3333333333333333	1/3	1/3	3/4	2	1	1/12			1/8	2/3		-2	70	Bb4	4	160
10	10	57/2	0.25	3/8	3/8	3/4	1	1	1/16			1/16	1		1	79	G5	5	150
10	10	86/3	0.3333333333333333	5/12	5/12	3/4	2	1	1/12			1/8	2/3		-6	66	Gb4	4	161
10	10	115/4	0.25	7/16	7/16	3/4	1	1	1/16			1/16	1		-4	80	Ab5	5	151
10	10	115/4	0.25	7/16	7/16	3/4	1	1	1/16			1/16	1		0	84	C6	6	151
10	10	29	0.3333333333333333	1/2	1/2	3/4	2	1	1/12			1/8	2/3		-4	80	Ab5	5	162
10	10	29	0.25	1/2	1/2	3/4	1	1	1/16			1/16	1		3	81	A5	5	152
10	10	117/4	0.25	9/16	9/16	3/4	1	1	1/16			1/16	1		-2	82	Bb5	5	153
10	10	117/4	0.25	9/16	9/16	3/4	1	1	1/16			1/16	1		-3	87	Eb6	6	153
10	10	88/3	0.3333333333333333	7/12	7/12	3/4	2	1	1/12			1/8	2/3		2	74	D5	5	163
10	10	59/2	0.25	5/8	5/8	3/4	1	1	1/16			1/16	1		5	83	B5	5	154
10	10	89/3	0.3333333333333333	2/3	2/3	3/4	2	1	1/12			1/8	2/3		-2	70	Bb4	4	164
10	10	119/4	0.25	11/16	11/16	3/4	1	1	1/16			1/16	1		0	84	C6	6	155
10	10	119/4	0.25	11/16	11/16	3/4	1	1	1/16			1/16	1		-1	89	F6	6	155
11	11	30	0.3333333333333333	0	0	3/4	2	1	1/12			1/8	2/3		-6	78	Gb5	5	176
11	11	30	0.25	0	0	3/4	1	1	1/16			1/16	1		3	81	A5	5	165
11	11	121/4	0.25	1/16	1/16	3/4	1	1	1/16			1/16	1		-2	82	Bb5	5	166
11	11	121/4	0.25	1/16	1/16	3/4	1	1	1/16			1/16	1		-3	87	Eb6	6	166
11	11	91/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12			1/8	2/3		0	72	C5	5	177
11	11	61/2	0.25	1/8	1/8	3/4	1	1	1/16			1/16	1		-1	77	F5	5	167
11	11	92/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12			1/8	2/3		-4	68	Ab4	4	178
11	11	123/4	0.25	3/16	3/16	3/4	1	1	1/16			1/16	1	1	-6	78	Gb5	5	168
11	11	123/4	0.25	3/16	3/16	3/4	1	1	1/16			1/16	1	1	-2	82	Bb5	5	168
11	11	31	0.3333333333333333	1/4	1/4	3/4	2	1	1/12			1/8	2/3		-8	76	Fb5	5	179
11	11	31	0.5	1/4	1/4	3/4	1	1	1/8			1/8	1	-1	-6	78	Gb5	5	169
11	11	31	0.5	1/4	1/4	3/4	1	1	1/8			1/8	1	-1	-2	82	Bb5	5	169
11	11	94/3	0.3333333333333333	1/3	1/3	3/4	2	1	1/12			1/8	2/3		-2	70	Bb4	4	180
11	11	63/2	0.25	3/8	3/8	3/4	1	1	1/16			1/16	1		1	79	G5	5	170
11	11	95/3	0.3333333333333333	5/12	5/12	3/4	2	1	1/12			1/8	2/3		-6	66	Gb4	4	181
11	11	127/4	0.25	7/16	7/16	3/4	1	1	1/16			1/16	1		-4	80	Ab5	5	171
11	11	127/4	0.25	7/16	7/16	3/4	1	1	1/16			1/16	1		0	84	C6	6	171
11	11	32	0.3333333333333333	1/2	1/2	3/4	2	1	1/12			1/8	2/3		-4	80	Ab5	5	182
11	11	32	0.25	1/2	1/2	3/4	1	1	1/16			1/16	1		3	81	A5	5	172
11	11	129/4	0.25	9/16	9/16	3/4	1	1	1/16			1/16	1		-2	82	Bb5	5	173
11	11	129/4	0.25	9/16	9/16	3/4	1	1	1/16			1/16	1		-3	87	Eb6	6	173
11	11	97/3	0.3333333333333333	7/12	7/12	3/4	2	1	1/12			1/8	2/3		2	74	D5	5	183
11	11	65/2	0.25	5/8	5/8	3/4	1	1	1/16			1/16	1		5	83	B5	5	174
11	11	98/3	0.3333333333333333	2/3	2/3	3/4	2	1	1/12			1/8	2/3		-2	70	Bb4	4	184
11	11	131/4	0.25	11/16	11/16	3/4	1	1	1/16			1/16	1		0	84	C6	6	175
11	11	131/4	0.25	11/16	11/16	3/4	1	1	1/16			1/16	1		-1	89	F6	6	175
12	12	33	0.3333333333333333	0	0	3/4	2	1	1/12			1/8	2/3		-5	61	Db4	4	203
12	12	33	0.16666666666666666	0	0	3/4	1	1	1/24			1/16	2/3		-3	87	Eb6	6	185
12	12	199/6	0.16666666666666666	1/24	1/24	3/4	1	1	1/24			1/16	2/3		-4	80	Ab5	5	186
12	12	100/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12			1/8	2/3		-4	68	Ab4	4	204
12	12	100/3	0.16666666666666666	1/12	1/12	3/4	1	1	1/24			1/16	2/3		-3	75	Eb5	5	187
12	12	67/2	0.16666666666666666	1/8	1/8	3/4	1	1	1/24			1/16	2/3		-5	85	Db6	6	188
12	12	101/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12			1/8	2/3		4	76	E5	5	205
12	12	101/3	0.16666666666666666	1/6	1/6	3/4	1	1	1/24			1/16	2/3		-4	80	Ab5	5	189
12	12	203/6	0.16666666666666666	5/24	5/24	3/4	1	1	1/24			1/16	2/3		-5	73	Db5	5	190
12	12	34	0.16666666666666666	1/4	1/4	3/4	1	1	1/24			1/16	2/3		-4	80	Ab5	5	191
12	12	205/6	0.16666666666666666	7/24	7/24	3/4	1	1	1/24			1/16	2/3		-1	77	F5	5	192
12	12	103/3	0.16666666666666666	1/3	1/3	3/4	1	1	1/24			1/16	2/3		-4	68	Ab4	4	193
12	12	69/2	0.3333333333333333	3/8	3/8	3/4	2	1	1/12			1/8	2/3		-1	65	F4	4	206
12	12	69/2	0.16666666666666666	3/8	3/8	3/4	1	1	1/24			1/16	2/3		1	91	G6	6	194
12	12	104/3	0.16666666666666666	5/12	5/12	3/4	1	1	1/24			1/16	2/3		0	84	C6	6	195
12	12	209/6	0.3333333333333333	11/24	11/24	3/4	2	1	1/12			1/8	2/3		0	72	C5	5	207
12	12	209/6	0.16666666666666666	11/24	11/24	3/4	1	1	1/24			1/16	2/3		1	79	G5	5	196
12	12	35	0.16666666666666666	1/2	1/2	3/4	1	1	1/24			1/16	2/3		-1	89	F6	6	197
12	12	211/6	0.3333333333333333	13/24	13/24	3/4	2	1	1/12			1/8	2/3		-4	80	Ab5	5	208
12	12	211/6	0.16666666666666666	13/24	13/24	3/4	1	1	1/24			1/16	2/3		0	84	C6	6	198
12	12	106/3	0.16666666666666666	7/12	7/12	3/4	1	1	1/24			1/16	2/3		-1	77	F5	5	199
12	12	71/2	0.16666666666666666	5/8	5/8	3/4	1	1	1/24			1/16	2/3		0	84	C6	6	200
12	12	107/3	0.16666666666666666	2/3	2/3	3/4	1	1	1/24			1/16	2/3		-1	77	F5	5	201
12	12	215/6	0.16666666666666666	17/24	17/24	3/4	1	1	1/24			1/16	2/3		0	72	C5	5	202
13	13	36	0.3333333333333333	0	0	3/8	2	1	1/12			1/8	2/3		0	60	C4	4	218
13	13	36	0.16666666666666666	0	0	3/8	1	1	1/24			1/16	2/3		1	79	G5	5	209
13	13	217/6	0.16666666666666666	1/24	1/24	3/8	1	1	1/24			1/16	2/3		0	72	C5	5	210
13	13	109/3	0.16666666666666666	1/12	1/12	3/8	1	1	1/24			1/16	2/3		1	67	G4	4	211
13	13	109/3	0.3333333333333333	1/12	1/12	3/8	2	1	1/12			1/8	2/3		-4	68	Ab4	4	219
13	13	73/2	0.16666666666666666	1/8	1/8	3/8	1	1	1/24			1/16	2/3		-1	77	F5	5	212
13	13	110/3	0.3333333333333333	1/6	1/6	3/8	2	1	1/12			1/8	2/3		-1	53	F3	3	220
