mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	3	1	E.IM7(9)					E	I		IM7(9)	I	M	7	9				MM7	0	0	4, 8, 5, 9	6	4.0	4.0	0	12	0.0	0.0	1.125	0.0
1	1	3/8	3/8	4/4	3	1	IVM7					E	I		IVM7	IV	M	7					MM7	0	0	3, 7, 4, 8		3.0	3.0	0	6	0.0	0.0	0.375	0.0
1	1	1/2	1/2	4/4	3	1	IM7(9)					E	I		IM7(9)	I	M	7	9				MM7	0	0	4, 8, 5, 9	6	4.0	4.0	0	12	0.0	0.0	1.125	0.0
1	1	7/8	7/8	4/4	3	1	IVM7					E	I		IVM7	IV	M	7					MM7	0	0	3, 7, 4, 8		3.0	3.0	0	6	0.0	0.0	0.375	0.0
2	2	0	0	2/4	3	1	IM7(9)					E	I		IM7(9)	I	M	7	9				MM7	0	0	4, 8, 5, 9	6	4.0	4.0	0	16	0.0	0.0	1.5	0.0
3	3	0	0	4/4	3	1	IVM7					E	I		IVM7	IV	M	7					MM7	0	0	3, 7, 4, 8		3.0	3.0	0	12	0.0	0.0	1.125	0.0
3	3	3/8	3/8	4/4	3	1	V43(+6b5)/vi					E	I		V43(+6b5)/vi	V		43	+6b5	vi			Mm7	0	0	2, 6, 8, 12	4	8.0	2.0	0	7	0.0	0.0	0.5	0.0
3	3	1/2	1/2	4/4	3	1	IVM7					E	I		IVM7	IV	M	7					MM7	0	0	3, 7, 4, 8		3.0	3.0	0	12	0.0	0.0	1.125	0.0
3	3	7/8	7/8	4/4	3	1	V43(+6b5)/vi	-1	-8	/		E	I		V43(+6b5)/vi	V		43	+6b5	vi			Mm7	0	0	2, 6, 8, 12	4	8.0	2.0	0	7	0.0	0.0	0.5	0.0
4	4	0	0	4/4	3	1	IVM7					E	I		IVM7	IV	M	7					MM7	0	0	3, 7, 4, 8		3.0	3.0	0	8	0.0	0.0	0.75	0.0
4	4	1/4	1/4	4/4	3	1	V7(9+#4)/bIII					E	I		V7(9+#4)/bIII	V		7	9+#4	bIII			Mm7	0	0	2, 6, 3, 0	4, 8	2.0	2.0	0	8	0.0	0.0	0.75	0.0
