mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/4	3	1	f#.i7				f#	i		i7	i		7					mm7	1	1	6, 3, 7, 4		6.0	6.0	0	8	0.0	0.0	0.375	0.0
1	1	1/8	1/8	2/4	3	1	i7(9)				f#	i		i7(9)	i		7	9				mm7	1	1	6, 3, 7, 4	8	6.0	6.0	0	20	0.0	0.0	0.875	0.0
1	1	5/12	5/12	2/4	3	1	i7				f#	i		i7	i		7					mm7	1	1	6, 3, 7, 4		6.0	6.0	0	14	0.0	0.0	0.625	0.0
2	2	1/8	1/8	2/4	3	1	i7(9)				f#	i		i7(9)	i		7	9				mm7	1	1	6, 3, 7, 4	8	6.0	6.0	0	20	0.0	0.0	0.875	0.0
2	2	5/12	5/12	2/4	3	1	i7				f#	i		i7	i		7					mm7	1	1	6, 3, 7, 4		6.0	6.0	0	14	0.0	0.0	0.625	0.0
3	3	1/8	1/8	2/4	3	1	i7(9)				f#	i		i7(9)	i		7	9				mm7	1	1	6, 3, 7, 4	8	6.0	6.0	0	20	0.0	0.0	0.875	0.0
3	3	5/12	5/12	2/4	3	1	i7				f#	i		i7	i		7					mm7	1	1	6, 3, 7, 4		6.0	6.0	0	11	0.0	0.0	0.5625	0.0
4	4	1/16	1/16	2/4	3	1	i7(9)				f#	i		i7(9)	i		7	9				mm7	1	1	6, 3, 7, 4	8	6.0	6.0	0	25	0.0	0.0	1.3541666666666667	0.0
4	4	5/12	5/12	2/4	3	1	i7				f#	i		i7	i		7					mm7	1	1	6, 3, 7, 4		6.0	6.0	0	15	0.0	0.0	0.875	0.0
5	5	1/8	1/8	2/4	3	1	i7(9)				f#	i		i7(9)	i		7	9				mm7	1	1	6, 3, 7, 4	8	6.0	6.0	0	20	0.0	0.0	0.875	0.0
6	6	1/6	5/12	2/4	3	1	i7				f#	i		i7	i		7					mm7	1	1	6, 3, 7, 4		6.0	6.0	0	11	0.0	0.0	0.5625	0.0
7	7	1/16	1/16	2/4	3	1	i7(9)				f#	i		i7(9)	i		7	9				mm7	1	1	6, 3, 7, 4	8	6.0	6.0	0	25	0.0	0.0	1.3541666666666667	0.0
7	7	5/12	5/12	2/4	3	1	i7				f#	i		i7	i		7					mm7	1	1	6, 3, 7, 4		6.0	6.0	0	15	0.0	0.0	0.875	0.0
8	8	1/8	1/8	2/4	3	1	i7(9)				f#	i		i7(9)	i		7	9				mm7	1	1	6, 3, 7, 4	8	6.0	6.0	0	20	0.0	0.0	0.875	0.0
8	8	5/12	5/12	2/4	3	1	i7				f#	i		i7	i		7					mm7	1	1	6, 3, 7, 4		6.0	6.0	0	11	0.0	0.0	0.5625	0.0
9	9	1/16	1/16	2/4	3	1	i7(9)				f#	i		i7(9)	i		7	9				mm7	1	1	6, 3, 7, 4	8	6.0	6.0	0	25	0.0	0.0	1.3541666666666667	0.0
9	9	5/12	5/12	2/4	3	1	i7				f#	i		i7	i		7					mm7	1	1	6, 3, 7, 4		6.0	6.0	0	16	0.0	0.0	0.875	0.0
10	10	1/8	1/8	2/4	3	1	i7(9)				f#	i		i7(9)	i		7	9				mm7	1	1	6, 3, 7, 4	8	6.0	6.0	0	57	0.0	0.0	3.125	0.0
11	11	5/12	5/12	2/4	3	1	i7\\				f#	i		i7	i		7				\\	mm7	1	1	6, 3, 7, 4		6.0	6.0	0	6	0.0	0.0	0.25	0.0
12	12	0	0	3/4	3	1	vii.i7(9)				f#	vii		i7(9)	i		7	9				mm7	1	1	4, 1, 5, 2	6	4.0	4.0	0	9	0.0	0.0	0.5	0.0
12	12	1/8	1/8	3/4	3	1	i7				f#	vii		i7	i		7					mm7	1	1	4, 1, 5, 2		4.0	4.0	0	8	0.0	0.0	0.375	0.0
12	12	1/4	1/4	3/4	3	1	i7(9)				f#	vii		i7(9)	i		7	9				mm7	1	1	4, 1, 5, 2	6	4.0	4.0	0	6	0.0	0.0	0.5	0.0
12	12	3/8	3/8	3/4	3	1	i7				f#	vii		i7	i		7					mm7	1	1	4, 1, 5, 2		4.0	4.0	0	5	0.0	0.0	0.375	0.0
12	12	1/2	1/2	3/4	3	1	vii(9)				f#	vii		vii(9)	vii			9				m	1	1	2, -1, 3	4	2.0	2.0	0	16	0.0	0.0	0.75	0.0
12	12	3/4	3/4	3/4	3	1	vii7(9+#6)				f#	vii		vii7(9+#6)	vii		7	9+#6				mm7	1	1	2, -1, 3, 0	4, 12	2.0	2.0	1	5	0.16666666666666666	0.125	0.25	0.3333333333333333
13	13	0	0	3/4	3	1	i7(9)				f#	vii		i7(9)	i		7	9				mm7	1	1	4, 1, 5, 2	6	4.0	4.0	0	9	0.0	0.0	0.5	0.0
13	13	1/8	1/8	3/4	3	1	i7				f#	vii		i7	i		7					mm7	1	1	4, 1, 5, 2		4.0	4.0	0	8	0.0	0.0	0.375	0.0
14	14	0	1/8	3/4	3	1	i7(9)				f#	vii		i7(9)	i		7	9				mm7	1	1	4, 1, 5, 2	6	4.0	4.0	0	6	0.0	0.0	0.5	0.0
14	14	1/8	1/4	3/4	3	1	i7				f#	vii		i7	i		7					mm7	1	1	4, 1, 5, 2		4.0	4.0	0	5	0.0	0.0	0.375	0.0
