mc	mn	onset	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
33	33	3/8	I]		D	I	I	I	I						M	0	0	0, 4, 1		0.0	0.0
33	33	3/4	V7(9+6)		D	I		V7(9+6)	V		7	9+6			Mm7	0	0	1, 5, 2, -1	3, 4	1.0	1.0
34	34	0	I(+b6)		D	I		I(+b6)	I			+b6			M	0	0	0, 4, 1	-4	0.0	0.0
34	34	3/8	I		D	I		I	I						M	0	0	0, 4, 1		0.0	0.0
34	34	3/4	V7(9+6)		D	I		V7(9+6)	V		7	9+6			Mm7	0	0	1, 5, 2, -1	3, 4	1.0	1.0
35	35	0	I(+b6)		D	I		I(+b6)	I			+b6			M	0	0	0, 4, 1	-4	0.0	0.0
35	35	3/8	I		D	I		I	I						M	0	0	0, 4, 1		0.0	0.0
36	36	0	IM2(+b6)		D	I		IM2(+b6)	I	M	2	+b6			MM7	0	0	5, 0, 4, 1	-4	0.0	5.0
36	36	3/8	IM2		D	I		IM2	I	M	2				MM7	0	0	5, 0, 4, 1		0.0	5.0
36	36	3/4	.bI.V(6b2)		D	I										0	0				
36	36	7/8	V7(9)		D	I		V7(9)	V		7	9			Mm7	0	0	1, 5, 2, -1	3	1.0	1.0
36	36	1	ii(+2)		D	I		ii(+2)	ii			+2			m	0	0	2, -1, 3	4	2.0	2.0
37	37	0	I[I		D	I	I	I	I						M	0	0	0, 4, 1		0.0	0.0
37	37	1/4	IM7		D	I	I	IM7	I	M	7				MM7	0	0	0, 4, 1, 5		0.0	0.0
37	37	3/8	#I64		D	I	I	#I64	#I		64				M	0	0	8, 7, 11		7.0	8.0
37	37	7/8	ii64		D	I	I	ii64	ii		64				m	0	0	3, 2, -1		2.0	3.0
38	38	0	I		D	I	I	I	I						M	0	0	0, 4, 1		0.0	0.0
38	38	1/8	IM7		D	I	I	IM7	I	M	7				MM7	0	0	0, 4, 1, 5		0.0	0.0
38	38	1/4	#I64		D	I	I	#I64	#I		64				M	0	0	8, 7, 11		7.0	8.0
38	38	7/8	ii64		D	I	I	ii64	ii		64				m	0	0	3, 2, -1		2.0	3.0
39	39	0	I(+b6)		D	I	I	I(+b6)	I			+b6			M	0	0	0, 4, 1	-4	0.0	0.0
39	39	3/8	I]		D	I	I	I	I						M	0	0	0, 4, 1		0.0	0.0
39	39	3/4	V		D	I		V	V						M	0	0	1, 5, 2		1.0	1.0
39	39	1	V7(9+6)		D	I		V7(9+6)	V		7	9+6			Mm7	0	0	1, 5, 2, -1	3, 4	1.0	1.0
40	40	0	I(+b6)		D	I		I(+b6)	I			+b6			M	0	0	0, 4, 1	-4	0.0	0.0
40	40	3/8	I		D	I		I	I						M	0	0	0, 4, 1		0.0	0.0
40	40	3/4	V		D	I		V	V						M	0	0	1, 5, 2		1.0	1.0
40	40	1	V7(9+6)		D	I		V7(9+6)	V		7	9+6			Mm7	0	0	1, 5, 2, -1	3, 4	1.0	1.0
41	41	0	I(+b6)		D	I		I(+b6)	I			+b6			M	0	0	0, 4, 1	-4	0.0	0.0
41	41	3/8	I		D	I		I	I						M	0	0	0, 4, 1		0.0	0.0
42	42	0	vii.V7(+6)/VI		D	vii		V7(+6)/VI	V		7	+6	VI		Mm7	0	1	-3, 1, -2, -5	0	-3.0	-3.0
42	42	3/8	V7/VI		D	vii		V7/VI	V		7		VI		Mm7	0	1	-3, 1, -2, -5		-3.0	-3.0
43	43	0	V		D	vii		V	V						M	0	1	1, 5, 2		1.0	1.0
44	44	0	i(9)		D	vii		i(9)	i			9			m	0	1	0, -3, 1	2	0.0	0.0
45	45	0	V		D	vii		V	V						M	0	1	1, 5, 2		1.0	1.0
46	46	0	i(9)		D	vii		i(9)	i			9			m	0	1	0, -3, 1	2	0.0	0.0
47	47	0	V\\		D	vii		V	V					\\	M	0	1	1, 5, 2		1.0	1.0
52	52	0	I.V7/iii		D	I		V7/iii	V		7		iii		Mm7	0	0	5, 9, 6, 3		5.0	5.0
52	52	1/4	iii[V7/iii]		D	I	iii	V7/iii	V		7		iii		Mm7	0	0	5, 9, 6, 3		5.0	5.0
52	52	1/2	#viio64/iii		D	I		#viio64/iii	#vii	o	64		iii		o	0	0	3, 9, 6		9.0	3.0
52	52	5/8	iii(+#4)		D	I		iii(+#4)	iii			+#4			m	0	0	4, 1, 5	10	4.0	4.0
53	53	0	#viio64/iii		D	I		#viio64/iii	#vii	o	64		iii		o	0	0	3, 9, 6		9.0	3.0
53	53	3/8	iii6(+#6)		D	I		iii6(+#6)	iii		6	+#6			m	0	0	1, 5, 4	7	4.0	1.0
53	53	1/2	#viio64/iii		D	I		#viio64/iii	#vii	o	64		iii		o	0	0	3, 9, 6		9.0	3.0
53	53	5/8	iii6(+#6)		D	I		iii6(+#6)	iii		6	+#6			m	0	0	1, 5, 4	7	4.0	1.0
54	54	0	V7/iii		D	I		V7/iii	V		7		iii		Mm7	0	0	5, 9, 6, 3		5.0	5.0
54	54	1/4	iii[V7/iii]		D	I	iii	V7/iii	V		7		iii		Mm7	0	0	5, 9, 6, 3		5.0	5.0
54	54	1/2	#viio64/iii		D	I		#viio64/iii	#vii	o	64		iii		o	0	0	3, 9, 6		9.0	3.0
54	54	5/8	iii(+#4)		D	I		iii(+#4)	iii			+#4			m	0	0	4, 1, 5	10	4.0	4.0
55	55	0	#viio64/iii		D	I		#viio64/iii	#vii	o	64		iii		o	0	0	3, 9, 6		9.0	3.0
55	55	3/8	iii6(+#6)		D	I		iii6(+#6)	iii		6	+#6			m	0	0	1, 5, 4	7	4.0	1.0
55	55	1/2	#viio64/iii		D	I		#viio64/iii	#vii	o	64		iii		o	0	0	3, 9, 6		9.0	3.0
55	55	5/8	iii6(+#6)		D	I		iii6(+#6)	iii		6	+#6			m	0	0	1, 5, 4	7	4.0	1.0
56	56	0	IVM7		D	I		IVM7	IV	M	7				MM7	0	0	-1, 3, 0, 4		-1.0	-1.0
56	56	1/4	ii(9)		D	I		ii(9)	ii			9			m	0	0	2, -1, 3	4	2.0	2.0
56	56	1/2	IVM7		D	I		IVM7	IV	M	7				MM7	0	0	-1, 3, 0, 4		-1.0	-1.0
56	56	5/8	viio/V		D	I		viio/V	vii	o			V		o	0	0	6, 3, 0		6.0	6.0
57	57	0	IVM7		D	I		IVM7	IV	M	7				MM7	0	0	-1, 3, 0, 4		-1.0	-1.0
57	57	3/8	V65/iii		D	I		V65/iii	V		65		iii		Mm7	0	0	9, 6, 3, 5		5.0	9.0
57	57	1/2	IVM7		D	I		IVM7	IV	M	7				MM7	0	0	-1, 3, 0, 4		-1.0	-1.0
57	57	5/8	V65/iii		D	I		V65/iii	V		65		iii		Mm7	0	0	9, 6, 3, 5		5.0	9.0
58	58	1/8	ii7(9)		D	I		ii7(9)	ii		7	9			mm7	0	0	2, -1, 3, 0	4	2.0	2.0
60	60	0	V7(4)		D	I		V7(4)	V		7	4			Mm7	0	0	1, 0, 2, -1		1.0	1.0
60	60	1/4	V7(94)		D	I		V7(94)	V		7	94			Mm7	0	0	1, 0, 2, -1	3	1.0	1.0
61	61	0	V7(4)		D	I		V7(4)	V		7	4			Mm7	0	0	1, 0, 2, -1		1.0	1.0
61	61	1/4	V7(94)		D	I		V7(94)	V		7	94			Mm7	0	0	1, 0, 2, -1	3	1.0	1.0
62	62	0	I\\		D	I		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
62	62	1/8	I		D	I		I	I						M	0	0	0, 4, 1		0.0	0.0
62	62	3/8	I64		D	I		I64	I		64				M	0	0	1, 0, 4		0.0	1.0
62	62	5/8	.biii		D	I										0	0				
63	63	0	I		D	I		I	I						M	0	0	0, 4, 1		0.0	0.0
63	63	3/8	VM7(#5)		D	I		VM7(#5)	V	M	7	#5			MM7	0	0	1, 5, 9, 6		1.0	1.0
63	63	1/2	v65		D	I		v65	v		65				mm7	0	0	-2, 2, -1, 1		1.0	-2.0
63	63	5/8	#iv7(9)		D	I		#iv7(9)	#iv		7	9			mm7	0	0	6, 3, 7, 4	1	6.0	6.0
64	64	0	I		D	I		I	I						M	0	0	0, 4, 1		0.0	0.0
64	64	3/8	I64		D	I		I64	I		64				M	0	0	1, 0, 4		0.0	1.0
64	64	5/8	.biii		D	I										0	0				
65	65	0	I		D	I		I	I						M	0	0	0, 4, 1		0.0	0.0
65	65	3/8	VM7(#5)		D	I		VM7(#5)	V	M	7	#5			MM7	0	0	1, 5, 9, 6		1.0	1.0
65	65	1/2	v65		D	I		v65	v		65				mm7	0	0	-2, 2, -1, 1		1.0	-2.0
65	65	5/8	#iv7(9)		D	I		#iv7(9)	#iv		7	9			mm7	0	0	6, 3, 7, 4	1	6.0	6.0
66	66	0	I		D	I		I	I						M	0	0	0, 4, 1		0.0	0.0
66	66	3/8	I64		D	I		I64	I		64				M	0	0	1, 0, 4		0.0	1.0
67	67	0	I		D	I		I	I						M	0	0	0, 4, 1		0.0	0.0
67	67	3/8	I64		D	I		I64	I		64				M	0	0	1, 0, 4		0.0	1.0
68	68	0	I\\		D	I		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
71	71	0	I		D	I		I	I						M	0	0	0, 4, 1		0.0	0.0
73	73	1/2	viio		D	I		viio	vii	o					o	0	0	5, 2, -1		5.0	5.0
74	74	5/8	vi		D	I		vi	vi						m	0	0	3, 0, 4		3.0	3.0
75	75	0	vi.i7(9)		D	vi		i7(9)	i		7	9			mm7	0	1	0, -3, 1, -2	2	0.0	0.0
75	75	1/2	i43(9)		D	vi		i43(9)	i		43	9			mm7	0	1	1, -2, 0, -3	2	0.0	1.0
76	76	0	i7(9)		D	vi		i7(9)	i		7	9			mm7	0	1	0, -3, 1, -2	2	0.0	0.0
76	76	5/8	i43(9)		D	vi		i43(9)	i		43	9			mm7	0	1	1, -2, 0, -3	2	0.0	1.0
77	77	0	i7(9)		D	vi		i7(9)	i		7	9			mm7	0	1	0, -3, 1, -2	2	0.0	0.0
77	77	1/2	i43(9)		D	vi		i43(9)	i		43	9			mm7	0	1	1, -2, 0, -3	2	0.0	1.0
78	78	0	i7(9)		D	vi		i7(9)	i		7	9			mm7	0	1	0, -3, 1, -2	2	0.0	0.0
78	78	5/8	i43(9)		D	vi		i43(9)	i		43	9			mm7	0	1	1, -2, 0, -3	2	0.0	1.0
79	79	0	i7\\		D	vi		i7	i		7			\\	mm7	0	1	0, -3, 1, -2		0.0	0.0
79	79	3/8	i		D	vi		i	i						m	0	1	0, -3, 1		0.0	0.0
81	81	1/2	VI		D	vi		VI	VI						M	0	1	-4, 0, -3		-4.0	-4.0
82	82	0	v.i7		D	v		i7	i		7				mm7	0	1	0, -3, 1, -2		0.0	0.0
82	82	1/2	i43		D	v		i43	i		43				mm7	0	1	1, -2, 0, -3		0.0	1.0
83	83	0	i7		D	v		i7	i		7				mm7	0	1	0, -3, 1, -2		0.0	0.0
83	83	5/8	i43		D	v		i43	i		43				mm7	0	1	1, -2, 0, -3		0.0	1.0
84	84	0	i7		D	v		i7	i		7				mm7	0	1	0, -3, 1, -2		0.0	0.0
84	84	1/2	i43		D	v		i43	i		43				mm7	0	1	1, -2, 0, -3		0.0	1.0
85	85	0	i7\\		D	v		i7	i		7			\\	mm7	0	1	0, -3, 1, -2		0.0	0.0
85	85	3/8	IV.I		D	IV		I	I						M	0	0	0, 4, 1		0.0	0.0
88	88	0	viio		D	IV		viio	vii	o					o	0	0	5, 2, -1		5.0	5.0
88	88	5/8	vi		D	IV		vi	vi						m	0	0	3, 0, 4		3.0	3.0
89	89	0	I(9+6)		D	IV		I(9+6)	I			9+6			M	0	0	0, 4, 1	2, 3	0.0	0.0
89	89	1/2	I64(9+6)		D	IV		I64(9+6)	I		64	9+6			M	0	0	1, 0, 4	2, 3	0.0	1.0
90	90	0	I(9+6)		D	IV		I(9+6)	I			9+6			M	0	0	0, 4, 1	2, 3	0.0	0.0
90	90	5/8	I64(9+6)		D	IV		I64(9+6)	I		64	9+6			M	0	0	1, 0, 4	2, 3	0.0	1.0
